"","X","week_start_date","total_cases","marginal_cases","cor_lengths","r_0_50","r_50_70","r_70_90","r_90_110","r_110_130","r_130_150","r_150_170","r_170_190","r_190_210","r_210_230","r_230_250","r_250_270","r_270_290","r_290_310","r_310_330","r_330_350","r_350_370","r_370_390","r_390_410","r_410_430","r_430_450","r_450_470","r_470_490","r_490_510","r_510_530","r_530_550","r_550_570","r_570_590","r_590_610","r_610_630","r_630_650","r_650_670","r_670_690","r_690_710","r_710_730","r_730_750","r_750_770","r_770_790","r_790_810","r_810_830","r_830_850","r_850_870","r_870_890","r_890_910","r_910_930","r_930_950","r_950_970","r_970_1000","next_week_marginal_cases","block","wave","wave_1","wave_2","region","mhhinc_tiers","same_tier","tier_diff_1","tier_diff_2","tier_diff_3","northeast","midwest","south"
"2385",2385,"2020-10-17",52336377,2481564,25,NA,NA,NA,NA,NA,NA,NA,0.34623804994778,0.821361772421987,NA,NA,0.0221917904618486,0.985831626284203,0.387620469014971,-0.41596879441374,NA,-0.579722821488822,NA,NA,NA,NA,NA,-0.647600898825329,-0.485222224366658,NA,NA,NA,NA,NA,NA,NA,0.99919900691556,-0.25206623109189,-0.125653971328126,NA,NA,0.592258542724973,0.190329075958901,-0.135643445861458,-0.512275600115295,-0.0226292431665902,-0.348769891134024,0.0252617808252588,-0.478401282825818,0.323088809623302,-0.133232995431235,-0.206105180130899,0.000621037964690055,2846185,16,1,1,0,"Midwest","2_3",0,1,0,0,0,1,0
"2386",2386,"2020-10-24",55182562,2846185,25,NA,NA,NA,NA,NA,NA,NA,0.308745053848921,0.794812964595905,NA,NA,0.0746761249565985,0.0733809407436219,0.417591948639601,-0.476530185506414,NA,-0.600227872314734,NA,NA,NA,NA,NA,-0.729429277513699,-0.323819531321209,NA,NA,NA,NA,NA,NA,NA,0.917448818340408,-0.25545985775907,-0.403938673175894,NA,NA,0.62314644069918,0.632919727038904,0.43972298192402,-0.491616824492182,0.118602542077146,-0.200066513341026,0.640362006164611,0.39041202151981,-0.469204922599676,-0.498530405307778,-0.381913307587647,-0.342916316197237,3469946,16,1,1,0,"Midwest","2_3",0,1,0,0,0,1,0
"2387",2387,"2020-10-31",58652508,3469946,25,NA,NA,NA,NA,NA,NA,NA,0.33792944831422,0.714536099846583,NA,NA,0.109770030669155,0.347479262801013,0.524715804771145,-0.485248592952078,NA,-0.549990276832114,NA,NA,NA,NA,NA,-0.787482797273685,-0.304563323763029,NA,NA,NA,NA,NA,NA,NA,0.535737959832894,-0.0726226205074352,-0.602954371247979,NA,NA,0.634327464835014,0.705142986578282,0.790592081031496,-0.565450012901506,0.477731203398419,-0.190846108991175,0.538413244845334,0.576990190941989,-0.479269782521205,-0.595539686070421,-0.385701429187581,-0.47460483663598,4323583,16,1,1,0,"Midwest","2_3",0,1,0,0,0,1,0
"2388",2388,"2020-11-07",62976091,4323583,25,NA,NA,NA,NA,NA,NA,NA,0.225480576067956,0.64549191738493,NA,NA,0.0721147948293743,0.758754904968688,0.509169803243404,-0.398184596844482,NA,-0.434656729575245,NA,NA,NA,NA,NA,-0.690004517282158,-0.275550831791011,NA,NA,NA,NA,NA,NA,NA,0.871117422846044,0.108060531727376,-0.566792907531062,NA,NA,0.366103215713993,0.643727564319564,-0.112306144296636,-0.625337715277524,0.596179955303033,-0.388107145928069,0.85661476499245,0.545380584272807,0.712980523036702,-0.908439798976057,-0.303382036506769,-0.283415203234172,5986310,16,1,1,0,"Midwest","2_3",0,1,0,0,0,1,0
"2389",2389,"2020-11-14",68962401,5986310,25,NA,NA,NA,NA,NA,NA,NA,0.0239167638645579,0.463135222987577,NA,NA,-0.133532985551328,0.95875739444343,0.544307120123161,-0.349836666718585,NA,-0.61464970205028,NA,NA,NA,NA,NA,-0.319428331849754,-0.352698806243614,NA,NA,NA,NA,NA,NA,NA,0.850151363454227,0.3071443449251,-0.552377712029322,NA,NA,0.0659372553894765,0.803567372600054,-0.000799211382375059,-0.907829689083244,0.497099820464227,-0.308763618792292,0.749819040021846,0.464903439724871,0.262870786669855,-0.61781560661559,-0.315610796987658,-0.455552894628698,7520456,16,1,1,0,"Midwest","2_3",0,1,0,0,0,1,0
"2390",2390,"2020-11-21",76482857,7520456,25,NA,NA,NA,NA,NA,NA,NA,0.0830509367672185,0.190041026344164,NA,NA,-0.0133929245327409,0.858236008362989,0.416820404898871,-0.705620360302166,NA,-0.549969410480497,NA,NA,NA,NA,NA,0.0904462848030218,-0.157287120399235,NA,NA,NA,NA,NA,NA,NA,0.789199557958653,0.581711669570346,-0.683412700329211,NA,NA,0.0352838924419783,0.784129265508721,0.123601221277549,-0.257317730843287,0.451533126962064,-0.403904308685157,0.737787579267983,0.219001065027654,0.210912037624586,-0.630626323862704,-0.34938064889903,-0.497098623273685,7898137,16,1,1,0,"Midwest","2_3",0,1,0,0,0,1,0
"2391",2391,"2020-11-28",84380994,7898137,25,NA,NA,NA,NA,NA,NA,NA,0.191664729866878,-0.118120991642854,NA,NA,-0.144646662099078,-0.818083409977,0.366074678547374,-0.495504555016504,NA,-0.445123405615595,NA,NA,NA,NA,NA,0.54230313868256,0.0931324868011575,NA,NA,NA,NA,NA,NA,NA,0.118693393778443,0.475478684089326,-0.780602036179059,NA,NA,0.0618320616251267,0.601997177108769,-0.47652254058656,-0.336420161108875,0.427039389561441,-0.619592205118867,0.715382557776293,-0.0976478708823516,0.29820047978791,-0.915154008015757,-0.460944616551972,-0.397688021590429,8002864,16,1,1,0,"Midwest","2_3",0,1,0,0,0,1,0
"2392",2392,"2020-12-05",92383858,8002864,25,NA,NA,NA,NA,NA,NA,NA,0.277311383024066,-0.00202846833039821,NA,NA,-0.204053670919152,-0.427469242215584,0.0457236752901242,-0.557807928710184,NA,0.418029730906353,NA,NA,NA,NA,NA,-0.407134273856149,0.303764639468956,NA,NA,NA,NA,NA,NA,NA,0.400416182503074,0.318156446244584,-0.82371162548248,NA,NA,0.521977695596115,0.808651481774357,-0.615891785344757,-0.118799832267064,0.332842232280594,-0.722263862547622,0.563238592280879,-0.0397586708316677,0.377353817985995,-0.488107585194159,-0.481212187123066,-0.423692437846019,9726392,16,1,1,0,"Midwest","2_3",0,1,0,0,0,1,0
"2393",2393,"2020-12-12",102110250,9726392,25,NA,NA,NA,NA,NA,NA,NA,0.528310747384929,0.0454225877287852,NA,NA,-0.42462224552757,0.407687132463753,-0.459157804497312,-0.777158420681519,NA,0.271631924594565,NA,NA,NA,NA,NA,-0.284797221718299,0.294741407619476,NA,NA,NA,NA,NA,NA,NA,0.552154010708361,-0.342256603767687,-0.255487351856087,NA,NA,-0.591774091150241,0.449056728154432,-0.461065356032712,0.0729955745067161,-0.599131361963855,-0.710670877215697,-0.0868444499122918,-0.34540515212586,0.490390164788014,0.955572699571982,-0.163937585208715,-0.0923064138628688,10216276,16,1,1,0,"Midwest","2_3",0,1,0,0,0,1,0
"2394",2394,"2020-12-19",112326526,10216276,25,NA,NA,NA,NA,NA,NA,NA,0.530125738573599,-0.0128258214092931,NA,NA,-0.291492096914145,0.361392373741682,-0.113911066651119,-0.836588302122921,NA,0.097282634545079,NA,NA,NA,NA,NA,-0.0368574227442108,0.0863650180940575,NA,NA,NA,NA,NA,NA,NA,0.950513226111539,0.163320562733411,0.196506803331682,NA,NA,-0.266574875267912,-0.137290438348022,-0.911485248871951,0.037509762074307,-0.557733951473708,-0.620640815577616,-0.596531882297639,-0.254950009544505,-0.493166616908834,0.83060601618226,-0.132769724977504,0.282252583374681,9622657,16,1,1,0,"Midwest","2_3",0,1,0,0,0,1,0
"2395",2395,"2020-12-26",121949183,9622657,25,NA,NA,NA,NA,NA,NA,NA,0.514125153733408,-0.212789764404483,NA,NA,-0.234186069141005,0.348077835798804,-0.743992096168743,-0.76968975634964,NA,-0.189474992273933,NA,NA,NA,NA,NA,0.138190573514179,-0.198588395255222,NA,NA,NA,NA,NA,NA,NA,0.828613250940966,0.462985425498627,0.417166088054076,NA,NA,-0.125161404120275,-0.0840509959484334,-0.845402236927477,-0.109331104526603,-0.202271203216016,-0.325724285160769,-0.213205583085567,-0.165890326460449,-0.191141514402505,0.377536322654369,0.193367942412557,0.226620829017331,8775338,16,2,0,1,"Midwest","2_3",0,1,0,0,0,1,0
"2396",2396,"2021-01-02",130724521,8775338,25,NA,NA,NA,NA,NA,NA,NA,0.569911331398524,-0.207382037262779,NA,NA,-0.108070594718704,0.277702445195918,-0.400775613560525,-0.466041946134979,NA,-0.152405271848836,NA,NA,NA,NA,NA,0.205304560470731,-0.462401623724816,NA,NA,NA,NA,NA,NA,NA,0.913719650992423,0.513545946882363,0.451130642116877,NA,NA,0.277315150934589,0.338731463568197,-0.655766272502607,-0.105634050003029,-0.16886003526488,-0.00937746881176599,-0.207910011207551,-0.0742394153199514,0.172143120169127,-0.40184135688118,0.400282119986396,0.345498657584504,10902236,16,2,0,1,"Midwest","2_3",0,1,0,0,0,1,0
"2397",2397,"2021-01-09",141626757,10902236,25,NA,NA,NA,NA,NA,NA,NA,0.577336662777234,-0.157687154070976,NA,NA,0.05617750947288,0.278568603748678,-0.719845673898727,-0.684699930493695,NA,-0.1427245987872,NA,NA,NA,NA,NA,0.088660836936214,-0.504845163074253,NA,NA,NA,NA,NA,NA,NA,0.840398650231835,-0.12254683226273,0.181525633100884,NA,NA,0.378363657956073,0.254688368249773,-0.00244877070160244,0.0679144054528866,0.17080662582739,-0.159026632442588,-0.0423258539283531,-0.168431731406609,0.0986209056439219,-0.0362472874685633,0.417830406311648,0.561206725423739,11284492,16,2,0,1,"Midwest","2_3",0,1,0,0,0,1,0
"2398",2398,"2021-01-16",152911249,11284492,25,NA,NA,NA,NA,NA,NA,NA,0.575056925058516,-0.130862654340787,NA,NA,-0.113161721859927,0.21583792268782,-0.530869339645331,-0.832069209520807,NA,-0.165031832184832,NA,NA,NA,NA,NA,-0.0469509467364516,-0.440581572937833,NA,NA,NA,NA,NA,NA,NA,0.708826617581407,-0.181832507154879,0.0341652966878126,NA,NA,0.399961797393696,0.0615347119623053,0.167058987797922,-0.00266055600755472,0.0628412059289178,0.0882994768845378,0.399032250058497,0.233299833122118,0.109566286654297,0.600006594704528,0.417373260539885,0.266236373270587,9071101,16,2,0,1,"Midwest","2_3",0,1,0,0,0,1,0
"2399",2399,"2021-01-23",161982350,9071101,25,NA,NA,NA,NA,NA,NA,NA,0.576756185354213,-0.0592353559283003,NA,NA,0.00245149084676659,0.114154795442285,-0.0308224363840646,-0.868699452418349,NA,0.0337075789244084,NA,NA,NA,NA,NA,0.106276051009367,-0.432371571878574,NA,NA,NA,NA,NA,NA,NA,0.929885540931321,-0.360807833486375,-0.286256087622209,NA,NA,0.558088882368162,0.861067559868967,-0.00827674434611279,-0.299751565085119,0.711254976178338,0.396244118640669,0.688987069376497,0.543353925607917,-0.347454688571714,0.183347579867699,0.464570205240483,0.394217096553073,7487919,16,2,0,1,"Midwest","2_3",0,1,0,0,0,1,0
"2400",2400,"2021-01-30",169470269,7487919,25,NA,NA,NA,NA,NA,NA,NA,0.576740051381469,0.0770114893982277,NA,NA,0.103139533956595,0.164469673452465,0.167155659107023,-0.894103557709509,NA,0.11401407405794,NA,NA,NA,NA,NA,-0.0770689082467827,-0.348344146421505,NA,NA,NA,NA,NA,NA,NA,0.782918268518326,-0.370129968523384,-0.44791929581884,NA,NA,0.531690720573674,0.673089156337429,0.053898190969089,0.40910928638799,0.615622196093498,0.475875124403925,0.759947121146,0.668600370697151,-0.484038187103848,0.161601402735282,0.51751126349211,0.316325529104174,6247286,16,2,0,1,"Midwest","2_3",0,1,0,0,0,1,0
"2401",2401,"2021-02-06",175717555,6247286,25,NA,NA,NA,NA,NA,NA,NA,0.575766240570462,-0.107150729437959,NA,NA,0.39085461774022,-0.102050027155515,0.399265957352756,-0.988684997228385,NA,0.22531376886075,NA,NA,NA,NA,NA,-0.0198987914192585,-0.415746023048206,NA,NA,NA,NA,NA,NA,NA,0.847320191681496,-0.0268238112526284,-0.530525314443653,NA,NA,0.258212443278848,0.280130430095596,-0.123809228027283,0.637790095927664,0.526712343674333,0.443425731202695,0.508526707877803,0.720459475627574,-0.558508972342899,0.381754980046034,0.433913576510164,0.161766185660536,4798296,16,2,0,1,"Midwest","2_3",0,1,0,0,0,1,0
"2402",2402,"2021-02-13",180515851,4798296,25,NA,NA,NA,NA,NA,NA,NA,0.576661719830329,-0.311459764880069,NA,NA,0.204957833067982,-0.137977622458144,-0.312480683815388,-0.917326454486886,NA,0.0965263237884807,NA,NA,NA,NA,NA,-0.162538950790459,-0.447630300330508,NA,NA,NA,NA,NA,NA,NA,0.543959082704765,-0.0325890624694168,-0.490052788193307,NA,NA,0.457401578537134,0.256540052128126,-0.0737058760280596,0.704598322735849,0.0596247489423892,0.529309005872181,0.905840954871189,0.732860338428163,-0.832726236670345,0.670591608384268,0.243617590905694,-0.216045480431819,3540351,16,2,0,1,"Midwest","2_3",0,1,0,0,0,1,0
"2403",2403,"2021-02-20",184056202,3540351,25,NA,NA,NA,NA,NA,NA,NA,0.577201353514329,-0.075559610776701,NA,NA,-0.599811706324626,-0.033952106991828,-0.102060320771446,-0.96707903456583,NA,0.154051984342303,NA,NA,NA,NA,NA,-0.172431531809927,-0.56996983650761,NA,NA,NA,NA,NA,NA,NA,0.951764939682659,0.202305518898368,-0.491650218812466,NA,NA,0.494734116016491,0.0613110215122499,-0.0382366888872186,0.754575495894389,0.321722328768255,0.257134076948393,0.697548766025718,0.412837691304074,-0.61460662576266,0.77379538602913,0.0148423673434419,0.132439448824744,3041431,16,2,0,1,"Midwest","2_3",0,1,0,0,0,1,0
"2404",2404,"2021-02-27",187097633,3041431,25,NA,NA,NA,NA,NA,NA,NA,0.574690132952072,0.0355529386404799,NA,NA,-0.824415524393595,0.613548733897626,0.237903990301957,-0.603613434276444,NA,0.46181054006632,NA,NA,NA,NA,NA,-0.447788346765393,-0.672539036608021,NA,NA,NA,NA,NA,NA,NA,0.183757145917638,0.372953300050166,-0.0899673790049392,NA,NA,0.482283992333327,0.139901664287213,0.12958395821214,0.751520108966884,0.00677015748880023,0.126254888228132,0.814770627439242,0.105645104571062,-0.662679997771346,0.132768194467292,-0.215115752471508,0.235708843298203,2855805,16,2,0,1,"Midwest","2_3",0,1,0,0,0,1,0
"2405",2405,"2021-03-06",189953438,2855805,25,NA,NA,NA,NA,NA,NA,NA,0.504144016948971,-0.371457203826446,NA,NA,0.00685242210043074,0.561839516020763,-0.256689403881274,-0.184691046691133,NA,0.723359466312482,NA,NA,NA,NA,NA,-0.678378796281772,-0.286095489571968,NA,NA,NA,NA,NA,NA,NA,0.57732615709234,0.357911834189724,0.57588537218428,NA,NA,0.459961629448795,-0.507578295494026,-0.0702381321635031,0.655818289343388,0.546883983154409,0.00214028432155711,0.215726503461447,-0.0789939676951457,-0.491451001845508,0.772082229201534,-0.20165105050149,0.0278878357651172,2704312,16,2,0,1,"Midwest","2_3",0,1,0,0,0,1,0
"2406",2406,"2021-03-13",192657750,2704312,25,NA,NA,NA,NA,NA,NA,NA,-0.038269602659664,-0.908876039495462,NA,NA,0.469138453719568,0.248542473654053,-0.842489334951927,-0.511461866129082,NA,-0.996832873256639,NA,NA,NA,NA,NA,-0.665607652525978,-0.251460820403511,NA,NA,NA,NA,NA,NA,NA,0.2768150741758,0.486819003603603,-0.543373486513589,NA,NA,-0.214453507342751,-0.320475434588122,0.0446678558501246,0.0491051672019941,0.429285885965584,-0.404222336302971,0.0579274331927799,0.566387744936092,-0.521411519542307,-0.888351250597321,0.227853639682895,0.418401315421858,2455083,16,2,0,1,"Midwest","2_3",0,1,0,0,0,1,0
"2407",2407,"2021-03-20",195112833,2455083,25,NA,NA,NA,NA,NA,NA,NA,0.508640711484149,-0.673733297801482,NA,NA,0.49414064504969,-0.0244966279534151,-0.834332829314929,-0.449935846265279,NA,-0.746132505920018,NA,NA,NA,NA,NA,-0.294174244364821,-0.168935737910116,NA,NA,NA,NA,NA,NA,NA,0.052093567821274,0.913247022503936,-0.424529916781165,NA,NA,-0.300759581378659,-0.201608143191354,0.0276140026003803,-0.296577353150752,0.339578769642817,0.15498067801539,-0.404202688878265,0.893364849521533,-0.753165244866583,-0.751637546295862,-0.0650327268373611,-0.0309610283684023,2521799,16,2,0,1,"Midwest","2_3",0,1,0,0,0,1,0
"2408",2408,"2021-03-27",197634632,2521799,25,NA,NA,NA,NA,NA,NA,NA,0.559696533629295,-0.533652901929229,NA,NA,0.149174071961987,-0.107862899165881,-0.922037002873529,-0.410966070944295,NA,0.478850614159409,NA,NA,NA,NA,NA,-0.36440088457131,0.293909115084791,NA,NA,NA,NA,NA,NA,NA,0.162665059549571,0.934424310575128,0.770781935429585,NA,NA,0.465745781184544,-0.199003937089962,-0.249367588349237,0.186544545396868,0.301443446466956,0.246934618114557,-0.0851895856995172,0.667474095133694,-0.56923253761209,-0.850629020051452,-0.144948195339666,-0.289937523358204,2819558,16,2,0,1,"Midwest","2_3",0,1,0,0,0,1,0
"2409",2409,"2021-04-03",200454190,2819558,25,NA,NA,NA,NA,NA,NA,NA,0.566225857777863,-0.576223080542727,NA,NA,0.00718199129571869,-0.151573631040062,-0.854677864253692,-0.452384415445023,NA,0.682717038613775,NA,NA,NA,NA,NA,-0.092598987291141,0.384744782347572,NA,NA,NA,NA,NA,NA,NA,0.508597606639455,0.870383056379118,0.581764031725508,NA,NA,-0.0694087116016851,-0.121917436019654,0.0173193382705128,-0.193710014939451,0.33068969770995,0.264235543575263,0.00874855338840113,0.709419045377693,-0.360963812839222,-0.687788856748434,-0.293604001434929,-0.393077927009077,2926940,16,2,0,1,"Midwest","2_3",0,1,0,0,0,1,0
"2410",2410,"2021-04-10",203381130,2926940,25,NA,NA,NA,NA,NA,NA,NA,0.576425328969504,-0.554827156244034,NA,NA,0.0341590184081106,-0.176886261309109,-0.790543761526094,-0.462593020385205,NA,0.772778561602917,NA,NA,NA,NA,NA,0.298669037477239,0.436928237534452,NA,NA,NA,NA,NA,NA,NA,0.423073309661981,-0.317746232747352,0.0356450773053021,NA,NA,-0.522316920972315,-0.0754498615962493,0.116479042525114,-0.0271371449082598,0.245049472401353,0.154787902763093,-0.0607520110703286,0.789575327162489,-0.0892028953353898,-0.214965042279863,-0.164189830961817,-0.364537484298133,3131892,16,2,0,1,"Midwest","2_3",0,1,0,0,0,1,0
"2411",2411,"2021-04-17",206513022,3131892,25,NA,NA,NA,NA,NA,NA,NA,0.572787505444089,-0.573718253764045,NA,NA,0.0291830735365915,-0.184136914713017,-0.73104070391032,-0.527153829713142,NA,0.795041808221528,NA,NA,NA,NA,NA,0.568632343337898,0.433328947597669,NA,NA,NA,NA,NA,NA,NA,0.331088449002511,-0.558042511590195,-0.156352582004749,NA,NA,-0.355062089353854,0.00723695152170686,0.334073581405646,0.0447954439817346,0.388632985443574,0.0677587860493029,0.148499515873658,0.765823428010866,-0.738312371972567,0.22629243048837,-0.212619500489556,-0.455266460894768,2865874,16,2,0,1,"Midwest","2_3",0,1,0,0,0,1,0
"2412",2412,"2021-04-24",209378896,2865874,25,NA,NA,NA,NA,NA,NA,NA,0.565180493739944,-0.596318417972151,NA,NA,0.1673819175217,-0.169187552136626,-0.761599929307595,-0.702389359204761,NA,0.737010660133933,NA,NA,NA,NA,NA,0.654464478331745,0.456146213883722,NA,NA,NA,NA,NA,NA,NA,0.24889906792554,-0.363617116704052,-0.0201205491828561,NA,NA,-0.4660740228715,0.0340818790694664,0.252593042850845,-0.141876656190436,0.432309032818558,-0.00236488387340247,-0.0646652766118118,0.708576875371342,-0.705698016034547,0.527407710214904,-0.182632485905345,-0.572731827431125,2402329,16,2,0,1,"Midwest","2_3",0,1,0,0,0,1,0
"2413",2413,"2021-05-01",211781225,2402329,25,NA,NA,NA,NA,NA,NA,NA,0.569939440363733,-0.621797815874483,NA,NA,0.312234179693089,-0.179902260023263,-0.718676406452344,-0.753767838449264,NA,0.725973515035335,NA,NA,NA,NA,NA,0.694752139652152,0.239531014792449,NA,NA,NA,NA,NA,NA,NA,0.177757707716467,-0.92730719934855,-0.565067959991842,NA,NA,-0.2529725104754,0.160739555584764,0.227007683755325,-0.253511598569002,0.438459750675592,-0.166488468430081,-0.0133851211689873,0.705994336191024,-0.591886837278286,0.479408531228423,0.142461015132802,-0.248705035551392,2126964,16,2,0,1,"Midwest","2_3",0,1,0,0,0,1,0
"2414",2414,"2021-05-08",213908189,2126964,25,NA,NA,NA,NA,NA,NA,NA,0.571432229605507,-0.610382565822703,NA,NA,0.578374604390243,0.0530167668783369,-0.848446011945651,-0.946268510588802,NA,0.687500776285902,NA,NA,NA,NA,NA,0.788841734560779,0.0037405452122861,NA,NA,NA,NA,NA,NA,NA,0.0706953824913513,-0.713685340073725,-0.57777997676072,NA,NA,0.713089971288081,0.491177092008322,0.334657735895144,-0.576515249205593,0.624265546582288,-0.0129987574584704,-0.0649587434293597,0.499735842714117,0.239622463312001,0.522226587982625,0.198896659549821,-0.190773314072164,1709488,16,2,0,1,"Midwest","2_3",0,1,0,0,0,1,0
"2415",2415,"2021-05-15",215617677,1709488,25,NA,NA,NA,NA,NA,NA,NA,0.577095453777978,-0.779547338986851,NA,NA,0.594986481181694,-0.318123966540288,-0.693134400921405,-0.934293616095676,NA,0.698042847916615,NA,NA,NA,NA,NA,0.725781153069222,0.240085542892543,NA,NA,NA,NA,NA,NA,NA,-0.801820203844124,-0.64171095352749,-0.0529983198155309,NA,NA,0.431686882535574,0.383827114604404,0.689749557686576,-0.610184985843852,0.563346824241434,-0.12460205665221,-0.0233230198885458,0.0801308892393737,0.284925018813309,-0.75037518476637,-0.000624108820759901,0.326639683554831,1376261,16,2,0,1,"Midwest","2_3",0,1,0,0,0,1,0
"2416",2416,"2021-05-22",216993938,1376261,25,NA,NA,NA,NA,NA,NA,NA,0.480030348817829,-0.80535686761081,NA,NA,0.470299077917969,-0.482377093353185,-0.734392944579261,-0.390823756648237,NA,0.632444791456614,NA,NA,NA,NA,NA,0.544918856056559,-0.583469698277616,NA,NA,NA,NA,NA,NA,NA,-0.639870579510676,-0.0223415110955361,0.132097134747277,NA,NA,0.395402401010943,0.234761673596662,0.67316606525677,-0.570590945807903,0.292088584440452,-0.154504121611223,0.245247404890208,0.277086758661644,0.359319330886088,-0.164436069917956,-0.126261699386565,0.121815231779572,1088033,16,2,0,1,"Midwest","2_3",0,1,0,0,0,1,0
"2417",2417,"2021-05-29",218081971,1088033,25,NA,NA,NA,NA,NA,NA,NA,0.152769529967241,-0.866127534040539,NA,NA,0.0252205182655416,-0.502697754110112,-0.333350568917728,0.2643983628315,NA,0.490526190409128,NA,NA,NA,NA,NA,0.168628162477519,-0.665688180220837,NA,NA,NA,NA,NA,NA,NA,0.374868760902195,0.0521190548449253,0.111000069580017,NA,NA,0.452082097557359,0.686490319848333,0.134329958090015,-0.851204998934239,0.56587808516632,-0.094623707395797,0.0503839714909309,0.257416433881666,0.843579185508933,0.482762845335805,0.1543876847799,0.175069913482502,684912,16,2,0,1,"Midwest","2_3",0,1,0,0,0,1,0
"2418",2418,"2021-06-05",218766883,684912,25,NA,NA,NA,NA,NA,NA,NA,-0.164965106673578,-0.438064284479635,NA,NA,-0.363320867248614,0.735544667012227,0.0737435229094364,0.618852310952713,NA,-0.579778365347985,NA,NA,NA,NA,NA,-0.765233124167426,-0.236772559977508,NA,NA,NA,NA,NA,NA,NA,0.980467251340113,0.798245082572764,0.42315061602992,NA,NA,0.775950218815468,0.340789581516155,-0.512638085217255,-0.732511346298135,0.407332366466813,-0.072053250803598,0.260510193073628,-0.214957376782411,-0.229390231939139,0.125691941196717,0.191710979465822,0.439743972380271,484566,16,2,0,1,"Midwest","2_3",0,1,0,0,0,1,0
