"","X","week_start_date","total_cases","marginal_cases","cor_lengths","r_0_50","r_50_70","r_70_90","r_90_110","r_110_130","r_130_150","r_150_170","r_170_190","r_190_210","r_210_230","r_230_250","r_250_270","r_270_290","r_290_310","r_310_330","r_330_350","r_350_370","r_370_390","r_390_410","r_410_430","r_430_450","r_450_470","r_470_490","r_490_510","r_510_530","r_530_550","r_550_570","r_570_590","r_590_610","r_610_630","r_630_650","r_650_670","r_670_690","r_690_710","r_710_730","r_730_750","r_750_770","r_770_790","r_790_810","r_810_830","r_830_850","r_850_870","r_870_890","r_890_910","r_910_930","r_930_950","r_950_970","r_970_1000","next_week_marginal_cases","mhhinc_tier","wave","wave_1","wave_2","tier_1_1","tier_1_2","tier_1_3","tier_1_4","tier_2_2","tier_2_3","tier_2_4","tier_3_3","tier_3_4","tier_4_4","same_tier","tier_diff_1","tier_diff_2","tier_diff_3","tier_descr"
"173",173,"2020-07-11",19351418,2530205,820,0.559614282049859,0.526746710142142,0.481609224530887,0.499364502364981,0.366834594261278,0.39599848030944,0.393247722470216,0.444189477935724,0.376316308038726,0.377385386001876,0.429865379392077,0.308642688086282,0.38634941178524,0.349874807332245,0.329109895620355,0.266410164860728,0.337422820287723,0.236823337140167,0.269311249482592,0.273193749417966,0.266853362599901,0.256905864970664,0.275984804810583,0.213533494586365,0.24237970841968,0.201432317011195,0.199008606574867,0.201790268272487,0.218609655259711,0.154890908549971,0.139153047654505,0.132917124758665,0.136691903777106,0.13166225505052,0.103637507655092,0.110989689441274,0.0889893678969692,0.100199592567589,0.0734449317976999,0.0448591139929172,0.0410529036699745,0.0662231231983067,0.0225648419875398,0.0363277545419919,0.0331589545037464,0.0153949950205489,0.0320008551511922,0.0323224300208627,3020264,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1"
"174",174,"2020-07-18",22371682,3020264,880,0.595423895790017,0.553103243560213,0.504052269412547,0.502923315019498,0.452022692921562,0.454938739734339,0.431040355838082,0.484889145022373,0.408964973720628,0.41556995179473,0.417240043488404,0.378923272791976,0.385504492498108,0.405566958138612,0.340489243537805,0.305484675929897,0.375594210359568,0.27137631548662,0.306735909133522,0.301402712349645,0.311370337764602,0.291198024676147,0.302859305003175,0.264603675523007,0.236285053266015,0.231877917233333,0.207671319181317,0.200433107445257,0.240407548189313,0.150344390699132,0.129374351845356,0.151088996511143,0.125915278237964,0.132507881931174,0.100157365279759,0.127919501114977,0.0961969522943878,0.105750425677095,0.0746462571534946,0.0715626547182374,0.0550025589998972,0.0824046058374543,0.0141116160079468,0.0437983280772017,0.0288813333281505,0.0452014101615192,0.0528317558940563,0.0355903111224029,3169117,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1"
"175",175,"2020-07-25",25540799,3169117,880,0.610332305244201,0.609816971072851,0.534975425382639,0.493512355039647,0.507731665076805,0.499916344096761,0.444511862148004,0.470482789471744,0.428993147966866,0.433463908007347,0.434227439026039,0.397269645836313,0.391176195719319,0.392747640452939,0.35357209248555,0.315445537602769,0.368201747151882,0.306222460747541,0.333525621982438,0.311459113277065,0.328837584026871,0.298839553192361,0.297422772647806,0.278875609629836,0.251604045189489,0.24662954187039,0.220279272150703,0.221227991966835,0.241196572727192,0.190112669888525,0.142522191507174,0.152083586124145,0.125005686329046,0.138495611871691,0.123891680084548,0.125857122034765,0.0890417089933171,0.13049773668759,0.0784255951019833,0.0853192619639699,0.0557322919885798,0.114296912023043,0.0288021404581822,0.0450917899206447,0.0568871777414324,0.0311933398269655,0.0352332672771044,0.0106421155618303,3077090,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1"
"176",176,"2020-08-01",28617889,3077090,840,0.592107805702861,0.639777976622148,0.555698723920629,0.446359937754494,0.498632671845031,0.422090793158034,0.415868578656753,0.402595085773622,0.399533342879524,0.37643550984151,0.41962752540342,0.379012120269,0.391509124757383,0.367761578143153,0.308771782436728,0.292482361759192,0.349962921742488,0.307944593242819,0.337559820182474,0.33330536885237,0.330977493948163,0.286123264302609,0.275557093840228,0.286020174591287,0.258138619370867,0.221134881088864,0.201096399752254,0.178921996925271,0.209188577131995,0.187231085553565,0.145196258977985,0.147228706035727,0.122251969926625,0.127390994509654,0.0868715313198006,0.0985483739343737,0.0763239527223876,0.0967114292308154,0.0672481327857439,0.0504528825286432,0.0247924258148025,0.0903625896997239,0.0181705138656234,0.0334135359109879,0.0252444666379161,0.0269397040835075,0.0205040055870425,0.00454969182570859,2733229,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1"
"177",177,"2020-08-08",31351118,2733229,740,0.596647488133848,0.577033200410295,0.581414035461863,0.430041472402167,0.472804900802722,0.390321565321311,0.372566460991707,0.37282298882217,0.364406559551933,0.32832879054819,0.334780174172003,0.37194473498325,0.342271703975109,0.344345932326989,0.2788336487186,0.279209804177425,0.335697068721379,0.320852556335616,0.322487701445118,0.354140399046099,0.33054437405971,0.297752147489864,0.251592177206968,0.26974785805807,0.216841913478861,0.162707351477834,0.158461208735217,0.134328267422384,0.178457494608392,0.147237768352551,0.125374568997331,0.113560779122531,0.0756829872569425,0.0989598152802603,0.0522021253936924,0.0344865636712947,0.042102091818784,0.0618177298447756,0.0226741327656635,0.0180820439632979,-0.00580191937474252,0.0417159811455846,0.0259266987895239,0.0285547543277779,0.00881483165639881,0.00674595771758754,0.0101535208743203,0.00728308122580901,2523836,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1"
"178",178,"2020-08-15",33874954,2523836,720,0.548251650933331,0.312052734714403,0.467679336372413,0.338961357244599,0.407395104538762,0.390322834966215,0.345265211808,0.267353340349899,0.278533912229507,0.258780241987212,0.239846976485384,0.31022113490848,0.236505667735808,0.285811193779644,0.22382975218987,0.220637994234344,0.258413595912783,0.284201027066537,0.204796411487371,0.254096316756817,0.245763200235174,0.21483646433745,0.200106247656016,0.211106487295005,0.154090038707578,0.100630177861249,0.104098396103725,0.117238217243676,0.130306290576844,0.101201315232763,0.0847917541917207,0.0776954403142318,0.0655146313186367,0.0693919961742681,0.041813327970133,0.051127454156323,0.0205382852007941,0.0457087968055599,0.00949058083903694,0.0247539478833614,-0.00734009914829926,0.0257908766296816,0.0383719243312621,0.000128444583590179,0.0120628344330747,-0.0166919226512692,-0.00357058200439817,-0.00166970598657179,2231942,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1"
"179",179,"2020-08-22",36106896,2231942,740,0.539281307691436,0.430185679624509,0.39555419307458,0.3830987568516,0.357467843147793,0.34828287383137,0.338660960873313,0.251042262241794,0.274992694172159,0.265332833997462,0.245183965346842,0.285894276233835,0.216400361337724,0.225906142000895,0.221617202562489,0.193840167637401,0.260496625498166,0.244143851724262,0.185429931027816,0.239439267745994,0.224942598537102,0.159551271531266,0.146128203572476,0.161217057287059,0.115177919561803,0.0682025230284686,0.120034563060026,0.120101555216781,0.126614112611901,0.111840915321809,0.084006096643065,0.0600570668203534,0.0764840142726444,0.0890012118194127,0.0536454112298861,0.0324243902857742,-0.0125913491248264,0.0297182678891077,-0.0132683998695085,-0.00944596683458694,-0.0042218607212397,0.00942663757602494,0.018604727459751,-0.0131972139193154,0.037447729429648,-0.00682245337710619,-0.00584448415522942,-0.00814443104374933,1988502,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1"
"180",180,"2020-08-29",38095398,1988502,660,0.46956428750456,0.346352188477069,0.348841227619389,0.334087657070318,0.329122251958212,0.306729419324341,0.319059758633307,0.23078496389318,0.245302710616297,0.248839162224202,0.266373965605544,0.254126061210331,0.203753135772034,0.199192158278369,0.229297252959376,0.184754070283146,0.215222994706965,0.1847574027861,0.152897573964263,0.179536488389465,0.185758715526158,0.128757735240373,0.115106860357888,0.128323368291896,0.0919853599963336,0.0580859954657,0.0858913403976253,0.0799106722145054,0.0828639401877033,0.0775178734924192,0.0737636136089757,0.018586651634321,0.0411298215883452,0.0562986559118516,0.0351974507745268,0.000257622918023861,0.0161386219141813,0.00683318501662691,-0.00148518324026815,0.0142267838257913,0.0143117199927712,-0.00551480769772153,0.0126572109419922,-0.0121883781017217,0.000263632661142211,-0.0275581071124499,-0.0278031047665752,-0.0402964578266579,1941664,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1"
"181",181,"2020-09-05",40037062,1941664,660,0.375688607391634,0.278642340577894,0.3023881795097,0.274300886129287,0.267650081464565,0.268566073469304,0.240775705603303,0.224955724880462,0.199935049376609,0.199248167281781,0.251507296939894,0.223461721351527,0.238471287752106,0.164872166046095,0.22723602305462,0.20378275714092,0.180193047110905,0.198319294357576,0.156753445639165,0.187892672780001,0.157507083993646,0.144331196872098,0.138529685346082,0.1342553204828,0.12267893112085,0.0908749290606334,0.0671580739096954,0.0884755245438857,0.072387575384151,0.0719252209957658,0.0773462290338768,0.0247833702962288,0.068322845004724,0.0663992909185703,0.0478386502255919,0.0189923658681088,0.0135042954340497,0.0599678362801405,-0.00513176469753872,0.0362079783273023,0.0253225680736321,0.0240140813473717,0.0103358535406783,0.00626436971368151,-0.00098708707939866,-0.0335287540078484,0.00456523287249911,-0.0347977808437527,1750258,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1"
"182",182,"2020-09-12",41787320,1750258,740,0.398145975469676,0.381306975435465,0.334220417047625,0.299295211979586,0.325664316590958,0.258965674708883,0.244704740684535,0.261379194020297,0.232578716834672,0.216765885458602,0.219611311804741,0.22689590662377,0.19314124527671,0.184209245235458,0.188457973617423,0.193317338035824,0.173253153496054,0.18090460918436,0.135729494576594,0.186206113551813,0.180383795121341,0.1393243107123,0.155361717399513,0.130269126740669,0.121840871527697,0.0670122670176418,0.0849977747785638,0.0754691090064891,0.0706139296594482,0.0913957607161493,0.0513327097416934,0.0722310773364857,0.0618367291200837,0.0664419205392664,0.0647738301894206,0.0407120151800089,0.0440011431170934,0.0648989050233266,0.0600650802363774,0.0378268701289324,0.0229945060604288,0.041400862265338,0.0419516170671407,0.0400995894415562,0.0228010580479515,-0.0100783567598188,0.00736243080577033,-0.0165717648115649,1806400,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1"
"183",183,"2020-09-19",43593720,1806400,740,0.397624675918579,0.31541836440912,0.291943894275987,0.286180575369844,0.307000115625457,0.2795701536868,0.247367763976305,0.242987547486511,0.255374112295284,0.243129487773113,0.204423631618232,0.207840482443992,0.181469562882931,0.184402698224306,0.179462542627851,0.165888830896995,0.151150531772315,0.170777890843819,0.119165378372989,0.172896708552291,0.15557315853785,0.142993283635106,0.157366570282565,0.124866690443474,0.110114776180827,0.0659422533188726,0.109301949845405,0.0841988790281144,0.0738023575431725,0.118761486303152,0.0641632272836802,0.0973160828214998,0.0606874271410584,0.107450780343782,0.0561504313919819,0.0395150755260569,0.0558705921146809,0.0989824408589825,0.0641296831102569,0.0426599141163698,0.0014315403164204,0.057478211742385,0.028776211479453,0.0190911889908795,0.0273375213273913,0.00654754128510301,0.0222651874885806,-0.000136483521981981,2021970,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1"
"184",184,"2020-09-26",45615690,2021970,720,0.389688161810822,0.390982061865278,0.286666684986354,0.293998330780822,0.225868736407234,0.301721250757863,0.260950854410221,0.174521575568094,0.267298195233184,0.202400577503373,0.178311795088735,0.199831553958433,0.195913100473818,0.191100115085835,0.18175956328789,0.162020651927781,0.145296218542561,0.177240338033443,0.146301452228372,0.182524463460704,0.149271155913955,0.133588898343297,0.127303834382155,0.109045979389799,0.114687233787731,0.0774052719817183,0.113999986380339,0.0764800229052131,0.10805115100921,0.105467610787655,0.0762203089291598,0.0833537713220114,0.0584221093129508,0.0964666369043479,0.0445290811010545,0.0605609894647788,0.0727435765788752,0.128101047453333,0.0481303677097337,0.0545562780048769,0.0330262287303794,0.051334794339482,0.0477327464008462,0.00861078239864403,0.010935388038023,0.000107866443960975,0.0274332411982061,0.00377753622915096,2005808,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1"
"185",185,"2020-10-03",47621498,2005808,920,0.559957224543793,0.525731461394941,0.496249737268949,0.506530028720747,0.407172388122373,0.411536795800383,0.377925669824734,0.324563695082677,0.329716813917164,0.332456711070686,0.256355697747834,0.268474598887081,0.198436943828852,0.211173359480049,0.19690390997636,0.177948304239501,0.15571357454247,0.174946968505016,0.144826118863308,0.185402544633616,0.144300107813137,0.154121400953857,0.168515589466787,0.137055941965191,0.152444403950031,0.0972671914491434,0.124362879108638,0.118292316458916,0.14238549938775,0.15207793179489,0.117478440907294,0.124260531540217,0.0907070131292716,0.123277591745862,0.0817390391551876,0.105367780487584,0.109128282803174,0.152920790479722,0.0915712298921247,0.0989087100077133,0.0582152785825016,0.101933939699152,0.0820882660274239,0.0483496215104377,0.0281750720981146,0.0212909119107012,0.0233005114579784,0.000163092209312562,2233315,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1"
"186",186,"2020-10-10",49854813,2233315,760,0.664834778392927,0.607223746752846,0.608042091976378,0.572346563541072,0.518325096656974,0.487558689972575,0.414988746142561,0.381150651807322,0.317299701353316,0.295617060602963,0.238026980803677,0.241390596919127,0.174252169376477,0.181030357285878,0.143470255560326,0.146022525878028,0.131552587848075,0.137276597084897,0.108637326645882,0.144529503412859,0.124999701907578,0.123273488265231,0.161631114302134,0.119580016461673,0.155988164580697,0.0741344277325023,0.118801216739993,0.105131698328163,0.139293444436957,0.136963274392832,0.124450174726216,0.126898623840177,0.0997995615440846,0.0861917208256351,0.0565331619678728,0.0655912070740044,0.0362496217649789,0.0694070089829454,0.0311676081230595,0.0295973125360276,0.0119302786322023,0.0174239650064583,0.0225632480636282,0.0264240403782621,0.00934228771964102,0.0135411122470152,0.00608874732724576,0.00632646383409551,2481564,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1"
"187",187,"2020-10-17",52336377,2481564,920,0.710814797153062,0.637303590238489,0.656308246908007,0.641673447390868,0.562735743900956,0.527034785903799,0.471011966025131,0.464647369835184,0.386006879022139,0.36790709811788,0.290019196367748,0.305711166469037,0.241996024496296,0.238837475022597,0.209871846467698,0.232846868758362,0.21264864332293,0.202887221520135,0.183900932312851,0.191022307601632,0.216625305692598,0.218282282212078,0.250247261473662,0.175899816637322,0.221092418908651,0.135706087901738,0.196012733815894,0.177175869127741,0.224003708636123,0.197095180707105,0.20751041389859,0.216594314678882,0.195994501462867,0.180739460097879,0.14613276016982,0.182786515657119,0.138371343822334,0.170260822744563,0.137232368137529,0.129567996816167,0.123039858810186,0.0983341131054332,0.080798345140748,0.0879626494115886,0.0379270730957596,0.01620651243152,0.0421841925208497,0.00867610392966766,2846185,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1"
"188",188,"2020-10-24",55182562,2846185,940,0.724413632560597,0.646756700341971,0.663127992708207,0.661859887315438,0.582644934567244,0.53003702123748,0.484625530066813,0.465805954078775,0.435148326354845,0.428906884929272,0.340858996841822,0.372650098859731,0.313961381779751,0.30356071923876,0.284415886678006,0.292503374380115,0.245357325186819,0.234011875629064,0.227822226533091,0.228389750367551,0.26293690344182,0.252225018086771,0.255875302174058,0.213541535394775,0.261368873244849,0.188343297802142,0.224110280445004,0.232867290876444,0.266420801839566,0.244578068465948,0.255464918903382,0.235757251178959,0.227265270116939,0.219674935989486,0.197102538210402,0.213156569792621,0.169561550203288,0.209495268423965,0.188251841825974,0.175244035532046,0.163063098125118,0.1226504931906,0.103678340655217,0.10395785778254,0.061133381982392,0.0330294180919346,0.0415018898445309,0.0306258356754272,3469946,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1"
"189",189,"2020-10-31",58652508,3469946,960,0.662403614915605,0.635038545068475,0.66598753286557,0.643061145775697,0.573414016489343,0.518745407637358,0.501811008200825,0.456477467168808,0.483791681845099,0.465520675963088,0.400266186873093,0.449734092049045,0.377280127505325,0.372707396499967,0.349830213359028,0.355311185716065,0.30207255303845,0.304078143079792,0.274236966047336,0.26503901398769,0.297489255444808,0.297718437773591,0.291242589339376,0.239312634999587,0.278378269706795,0.235698843431272,0.258879533192076,0.244624086097758,0.264783978852555,0.254482441355439,0.266451597237539,0.246628202257359,0.214483077519778,0.23486347617486,0.228861366742985,0.238723213651858,0.220284736530375,0.226533579681564,0.201550268499204,0.173994940689839,0.189663337376619,0.1371619571046,0.130581413986691,0.118746438744099,0.0815802929217416,0.0532289068894056,0.0401717221228704,0.0158423728841165,4323583,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1"
"190",190,"2020-11-07",62976091,4323583,940,0.669207565211299,0.650265772391583,0.689456830534266,0.684710632456837,0.651499182004271,0.612958048431342,0.598034398687917,0.551434058255907,0.589465517920203,0.57701979186013,0.551499163578,0.582954092525596,0.539579823965284,0.563021473474531,0.514095924942409,0.512384625677136,0.467282794508328,0.496296158174243,0.436592829769078,0.426313314074969,0.447625677364904,0.41461570796299,0.394172156480722,0.368664583236123,0.36752738436764,0.366432548503242,0.354271015459301,0.334131832758422,0.363547016822526,0.310714834271348,0.333541980531032,0.29951785866361,0.263918846089954,0.281389239260205,0.26686132832755,0.263276787743529,0.270440138580838,0.238468863912374,0.210092617168047,0.167258855812067,0.183346538887444,0.129028208424205,0.0883584589458749,0.0843445598850853,0.0631390448241369,0.0329767149387356,0.0383612416472372,-0.0236701338150583,5986310,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1"
"191",191,"2020-11-14",68962401,5986310,880,0.722438502539445,0.70339025103162,0.724032866698501,0.714355353228352,0.688851153076459,0.642610571414427,0.680736043227255,0.607855234779588,0.609586971346721,0.616453014363358,0.633115380395286,0.606207270163253,0.587263125461207,0.611419482879694,0.584544274252064,0.5783344122032,0.545986060583894,0.54691721769967,0.504994652769518,0.493094703309303,0.506222839585644,0.470616723731031,0.452493362163173,0.451711411127424,0.439877163196029,0.419690706861328,0.418837524054538,0.402781804211774,0.391322343282635,0.32901470841595,0.361817394745945,0.327357737991636,0.303804749247497,0.296452589830294,0.282967530443205,0.266023558062891,0.289305552090272,0.215717480909477,0.204856143542729,0.142897950991223,0.153263069146381,0.0988296980220326,0.0318216372512304,0.0444429853072133,0.0240822308047234,-0.007739134812687,-0.00523565913514044,-0.0760391596942238,7520456,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1"
