"","week_start_date","total_cases","marginal_cases","r_0_50","next_week_marginal_cases","block","wave","wave_1","wave_2","wave_3","region","mhhinc_tiers","tier_1_1","tier_1_2","tier_1_3","tier_1_4","tier_2_2","tier_2_3","tier_2_4","tier_3_3","tier_3_4","tier_4_4","same_tier","tier_diff_1","tier_diff_2","tier_diff_3","tier_descr","northeast","midwest","south"
"4862","2023-02-18",639725792,1604910,0.517783164758302,1667744,31,3,0,0,1,"West","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,0,0
"4863","2023-02-25",641393536,1667744,0.39610533688387,1584138,31,3,0,0,1,"West","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,0,0
"4864","2023-03-04",642977674,1584138,0.576512031547448,1482690,31,3,0,0,1,"West","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,0,0
"4865","2023-03-11",644460364,1482690,0.677267194086224,1348346,31,3,0,0,1,"West","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,0,0
"4866","2023-03-18",645808710,1348346,0.4524660421176,-183783245,31,3,0,0,1,"West","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,0,0
"4867","2023-03-25",462025465,-183783245,0.857981815063044,NA,31,3,0,0,1,"West","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",0,0,0
"4868","2020-03-28",348623,0,NA,766762,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4869","2020-04-04",1115385,766762,NA,1179605,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4870","2020-04-11",2294990,1179605,NA,1143443,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4871","2020-04-18",3438433,1143443,NA,NA,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4872","2020-04-25",4575728,1137295,NA,NA,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4873","2020-05-02",5757858,1182130,NA,1125324,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4874","2020-05-09",6883182,1125324,NA,1001178,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4875","2020-05-16",7884360,1001178,NA,975887,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4876","2020-05-23",8860247,975887,NA,945101,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4877","2020-05-30",9805348,945101,NA,963160,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4878","2020-06-06",10768508,963160,NA,958084,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4879","2020-06-13",11726592,958084,NA,1057293,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4880","2020-06-20",12783885,1057293,NA,1462536,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4881","2020-06-27",14246421,1462536,NA,2034242,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4882","2020-07-04",16280663,2034242,NA,2460636,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4883","2020-07-11",18741299,2460636,NA,2923562,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4884","2020-07-18",21664861,2923562,NA,3052374,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4885","2020-07-25",24717235,3052374,NA,2947514,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4886","2020-08-01",27664749,2947514,NA,2607237,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4887","2020-08-08",30271986,2607237,NA,2397942,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4888","2020-08-15",32669928,2397942,NA,2124956,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4889","2020-08-22",34794884,2124956,NA,1880531,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4890","2020-08-29",36675415,1880531,NA,1823780,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4891","2020-09-05",38499195,1823780,NA,1644880,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4892","2020-09-12",40144075,1644880,NA,1693109,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4893","2020-09-19",41837184,1693109,NA,1880029,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4894","2020-09-26",43717213,1880029,NA,1864473,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4895","2020-10-03",45581686,1864473,NA,2064398,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4896","2020-10-10",47646084,2064398,NA,2301673,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4897","2020-10-17",49947757,2301673,NA,2646333,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4898","2020-10-24",52594090,2646333,NA,3240079,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4899","2020-10-31",55834169,3240079,NA,4047319,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4900","2020-11-07",59881488,4047319,NA,5607211,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4901","2020-11-14",65488699,5607211,NA,7069959,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4902","2020-11-21",72558658,7069959,NA,7464232,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4903","2020-11-28",80022890,7464232,NA,7594184,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4904","2020-12-05",87617074,7594184,NA,9250124,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4905","2020-12-12",96867198,9250124,NA,9727991,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4906","2020-12-19",106595189,9727991,NA,9208024,32,1,1,0,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4907","2020-12-26",115803213,9208024,NA,8425887,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4908","2021-01-02",124229100,8425887,NA,10461223,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4909","2021-01-09",134690323,10461223,NA,10843082,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4910","2021-01-16",145533405,10843082,NA,8737728,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4911","2021-01-23",154271133,8737728,NA,7194474,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4912","2021-01-30",161465607,7194474,NA,5961234,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4913","2021-02-06",167426841,5961234,NA,4593658,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4914","2021-02-13",172020499,4593658,NA,3397444,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4915","2021-02-20",175417943,3397444,NA,2932616,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4916","2021-02-27",178350559,2932616,NA,2753785,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4917","2021-03-06",181104344,2753785,NA,2553189,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4918","2021-03-13",183657533,2553189,NA,2366020,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4919","2021-03-20",186023553,2366020,NA,2444210,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4920","2021-03-27",188467763,2444210,NA,2741937,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4921","2021-04-03",191209700,2741937,NA,2849358,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4922","2021-04-10",194059058,2849358,NA,3047256,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4923","2021-04-17",197106314,3047256,NA,2796263,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4924","2021-04-24",199902577,2796263,NA,2329900,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4925","2021-05-01",202232477,2329900,NA,2058033,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4926","2021-05-08",204290510,2058033,NA,1645901,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4927","2021-05-15",205936411,1645901,NA,1322670,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4928","2021-05-22",207259081,1322670,NA,1042129,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4929","2021-05-29",208301210,1042129,NA,649705,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4930","2021-06-05",208950915,649705,NA,451664,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4931","2021-06-12",209402579,451664,NA,578405,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4932","2021-06-19",209980984,578405,NA,508193,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4933","2021-06-26",210489177,508193,NA,604303,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4934","2021-07-03",211093480,604303,NA,911459,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4935","2021-07-10",212004939,911459,NA,1379232,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4936","2021-07-17",213384171,1379232,NA,1843201,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4937","2021-07-24",215227372,1843201,NA,2909482,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4938","2021-07-31",218136854,2909482,NA,4213832,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4939","2021-08-07",222350686,4213832,NA,5398254,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4940","2021-08-14",227748940,5398254,NA,6182290,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4941","2021-08-21",233931230,6182290,NA,6751209,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4942","2021-08-28",240682439,6751209,NA,7166184,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4943","2021-09-04",247848623,7166184,NA,6665564,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4944","2021-09-11",254514187,6665564,NA,6779151,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4945","2021-09-18",261293338,6779151,NA,5865700,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4946","2021-09-25",267159038,5865700,NA,5048303,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4947","2021-10-02",272207341,5048303,NA,4485625,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4948","2021-10-09",276692966,4485625,NA,3912248,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4949","2021-10-16",280605214,3912248,NA,3424550,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4950","2021-10-23",284029764,3424550,NA,3179164,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4951","2021-10-30",287208928,3179164,NA,3247131,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4952","2021-11-06",290456059,3247131,NA,3401973,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4953","2021-11-13",293858032,3401973,NA,4009176,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4954","2021-11-20",297867208,4009176,NA,3868274,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4955","2021-11-27",301735482,3868274,NA,4112846,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4956","2021-12-04",305848328,4112846,NA,5228291,32,2,0,1,0,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4957","2021-12-11",311076619,5228291,NA,5272285,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4958","2021-12-18",316348904,5272285,NA,6685707,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4959","2021-12-25",323034611,6685707,NA,12423547,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4960","2022-01-01",335458158,12423547,NA,24043201,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4961","2022-01-08",359501359,24043201,NA,33085810,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4962","2022-01-15",392587169,33085810,NA,33191515,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4963","2022-01-22",425778684,33191515,NA,27954810,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4964","2022-01-29",453733494,27954810,NA,18319333,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4965","2022-02-05",472052827,18319333,NA,10296747,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4966","2022-02-12",482349574,10296747,NA,6300448,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4967","2022-02-19",488650022,6300448,NA,3691696,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4968","2022-02-26",492341718,3691696,NA,2651556,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4969","2022-03-05",494993274,2651556,NA,1785535,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4970","2022-03-12",496778809,1785535,NA,1457113,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4971","2022-03-19",498235922,1457113,NA,1317089,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4972","2022-03-26",499553011,1317089,NA,1273887,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4973","2022-04-02",500826898,1273887,NA,1231585,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4974","2022-04-09",502058483,1231585,NA,1465526,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4975","2022-04-16",503524009,1465526,NA,1690290,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4976","2022-04-23",505214299,1690290,NA,2214467,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4977","2022-04-30",507428766,2214467,NA,2631137,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4978","2022-05-07",510059903,2631137,NA,3447433,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4979","2022-05-14",513507336,3447433,NA,4089536,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4980","2022-05-21",517596872,4089536,NA,4731122,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4981","2022-05-28",522327994,4731122,NA,4182961,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4982","2022-06-04",526510955,4182961,NA,5056900,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4983","2022-06-11",531567855,5056900,NA,4387236,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4984","2022-06-18",535955091,4387236,NA,4585663,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4985","2022-06-25",540540754,4585663,NA,4642888,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4986","2022-07-02",545183642,4642888,NA,4852652,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4987","2022-07-09",550036294,4852652,NA,5277292,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4988","2022-07-16",555313586,5277292,NA,5743210,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4989","2022-07-23",561056796,5743210,NA,5390430,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4990","2022-07-30",566447226,5390430,NA,5439531,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4991","2022-08-06",571886757,5439531,NA,4520006,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4992","2022-08-13",576406763,4520006,NA,4523674,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4993","2022-08-20",580930437,4523674,NA,3812673,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4994","2022-08-27",584743110,3812673,NA,3929879,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4995","2022-09-03",588672989,3929879,NA,3038885,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4996","2022-09-10",591711874,3038885,NA,2946311,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4997","2022-09-17",594658185,2946311,NA,2408585,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4998","2022-09-24",597066770,2408585,NA,2279741,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"4999","2022-10-01",599346511,2279741,NA,1814848,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"5000","2022-10-08",601161359,1814848,NA,1559944,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"5001","2022-10-15",602721303,1559944,NA,1512734,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"5002","2022-10-22",604234037,1512734,NA,1610678,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"5003","2022-10-29",605844715,1610678,NA,1611171,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"5004","2022-11-05",607455886,1611171,NA,1656736,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"5005","2022-11-12",609112622,1656736,NA,1641014,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"5006","2022-11-19",610753636,1641014,NA,1725393,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"5007","2022-11-26",612479029,1725393,NA,1912012,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"5008","2022-12-03",614391041,1912012,NA,2572142,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"5009","2022-12-10",616963183,2572142,NA,2742230,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"5010","2022-12-17",619705413,2742230,NA,2975762,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"5011","2022-12-24",622681175,2975762,NA,2444783,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"5012","2022-12-31",625125958,2444783,NA,2467724,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"5013","2023-01-07",627593682,2467724,NA,2933429,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"5014","2023-01-14",630527111,2933429,NA,2124150,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"5015","2023-01-21",632651261,2124150,NA,1979237,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"5016","2023-01-28",634630498,1979237,NA,1693496,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"5017","2023-02-04",636323994,1693496,NA,1796888,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"5018","2023-02-11",638120882,1796888,NA,1604910,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"5019","2023-02-18",639725792,1604910,NA,1667744,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"5020","2023-02-25",641393536,1667744,NA,1584138,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"5021","2023-03-04",642977674,1584138,NA,1482690,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"5022","2023-03-11",644460364,1482690,NA,1348346,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"5023","2023-03-18",645808710,1348346,NA,-183783245,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"5024","2023-03-25",462025465,-183783245,NA,NA,32,3,0,0,1,"West","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",0,0,0
"5025","2020-03-28",348623,0,NA,766762,33,1,1,0,0,"West","1_3",0,0,0,0,0,0,0,0,0,0,0,0,1,0,"differ by 2",0,0,0
